datetime,humidity,pressure,temperature,weather_description,wind_direction,wind_speed
2016-12-21 01:00:00,58.0,1022.0,269.54,few clouds,240.0,5.0
2016-12-21 02:00:00,63.0,1021.0,269.54,few clouds,230.0,7.0
2016-12-21 03:00:00,68.0,1022.0,269.37,broken clouds,240.0,6.0
2016-12-21 04:00:00,63.0,1022.0,268.95,few clouds,240.0,4.0
2016-12-21 05:00:00,68.0,1022.0,268.55,few clouds,230.0,3.0
2016-12-21 06:00:00,68.0,1022.0,268.04,few clouds,220.0,2.0
2016-12-21 07:00:00,68.0,1022.0,267.44,few clouds,220.0,3.0
2016-12-21 08:00:00,73.0,1022.0,266.54,broken clouds,230.0,3.0
2016-12-21 09:00:00,79.0,1021.0,266.55,scattered clouds,220.0,2.0
2016-12-21 10:00:00,79.0,1021.0,266.55,mist,220.0,3.0
2016-12-21 11:00:00,73.0,1021.0,265.84,mist,220.0,3.0
2016-12-21 12:00:00,68.0,1021.0,266.44,mist,230.0,2.0
2016-12-21 13:00:00,73.0,1020.0,267.64,mist,221.0,2.0
2016-12-21 14:00:00,73.0,1021.0,268.45,mist,200.0,2.0
2016-12-21 15:00:00,68.0,1021.0,269.15,haze,0.0,3.0
2016-12-21 16:00:00,68.0,1020.0,270.25,haze,180.0,4.0
2016-12-21 17:00:00,63.0,1019.0,271.65,haze,170.0,3.0
2016-12-21 18:00:00,100.0,1018.0,272.65,haze,190.0,3.0
2016-12-21 19:00:00,55.0,1017.0,273.75,overcast clouds,200.0,3.0
2016-12-21 20:00:00,55.0,1016.0,274.25,overcast clouds,190.0,3.0
2016-12-21 21:00:00,55.0,1015.0,274.55,overcast clouds,180.0,5.0
2016-12-21 22:00:00,64.0,1013.0,274.75,broken clouds,180.0,6.0
2016-12-21 23:00:00,64.0,1013.0,274.85,overcast clouds,200.0,4.0
2016-12-22 00:00:00,69.0,1014.0,275.05,broken clouds,210.0,5.0
2016-12-22 01:00:00,69.0,1014.0,275.15,overcast clouds,230.0,4.0
2016-12-22 02:00:00,59.0,1014.0,275.15,broken clouds,250.0,6.0
2016-12-22 03:00:00,64.0,1014.0,274.65,overcast clouds,260.0,6.0
2016-12-22 04:00:00,64.0,1015.0,274.15,sky is clear,260.0,5.0
2016-12-22 05:00:00,69.0,1015.0,273.65,sky is clear,280.0,4.0
2016-12-22 06:00:00,69.0,1016.0,272.95,few clouds,270.0,4.0
2016-12-22 07:00:00,69.0,1017.0,274.15,broken clouds,270.0,4.0
2016-12-22 08:00:00,69.0,1018.0,274.93,overcast clouds,280.0,4.0
2016-12-22 09:00:00,69.0,1019.0,275.37,overcast clouds,280.0,3.0
2016-12-22 10:00:00,74.0,1020.0,275.49,overcast clouds,270.0,3.0
2016-12-22 11:00:00,74.0,1020.0,275.45,overcast clouds,290.0,3.0
2016-12-22 12:00:00,64.0,1022.0,275.71,broken clouds,320.0,3.0
2016-12-22 13:00:00,69.0,1023.0,274.71,few clouds,300.0,3.0
2016-12-22 14:00:00,69.0,1024.0,273.93,few clouds,310.0,3.0
2016-12-22 15:00:00,64.0,1025.0,274.6,sky is clear,300.0,4.0
2016-12-22 16:00:00,100.0,1026.0,274.61,sky is clear,300.0,2.0
2016-12-22 17:00:00,64.0,1026.0,275.48,sky is clear,290.0,6.0
2016-12-22 18:00:00,86.0,1027.0,275.6,sky is clear,300.0,4.0
2016-12-22 19:00:00,56.0,1026.0,275.73,sky is clear,270.0,4.0
2016-12-22 20:00:00,86.0,1027.0,275.86,sky is clear,270.0,4.0
2016-12-22 21:00:00,86.0,1027.0,275.75,sky is clear,250.0,3.0
2016-12-22 22:00:00,64.0,1027.0,274.78,broken clouds,240.0,4.0
2016-12-22 23:00:00,74.0,1028.0,274.14,scattered clouds,210.0,5.0
2016-12-23 00:00:00,92.0,1028.0,272.56,sky is clear,250.0,2.0
2016-12-23 01:00:00,100.0,1028.0,271.3,mist,280.0,2.0
2016-12-23 02:00:00,100.0,1028.0,270.52,mist,220.0,1.0
2016-12-23 03:00:00,92.0,1028.0,269.05,mist,220.0,2.0
2016-12-23 04:00:00,92.0,1028.0,269.71,fog,210.0,3.0
2016-12-23 05:00:00,92.0,1028.0,269.7,fog,210.0,2.0
2016-12-23 06:00:00,86.0,1028.0,269.06,haze,210.0,2.0
2016-12-23 07:00:00,86.0,1028.0,269.04,fog,210.0,1.0
2016-12-23 08:00:00,86.0,1028.0,269.24,mist,210.0,1.0
2016-12-23 09:00:00,86.0,1028.0,269.54,fog,200.0,2.0
2016-12-23 10:00:00,100.0,1027.0,270.49,mist,170.0,2.0
2016-12-23 11:00:00,100.0,1027.0,270.77,mist,170.0,3.0
2016-12-23 12:00:00,100.0,1027.0,271.04,mist,170.0,4.0
2016-12-23 13:00:00,100.0,1026.0,271.44,scattered clouds,170.0,3.0
2016-12-23 14:00:00,100.0,1026.0,272.14,overcast clouds,160.0,3.0
2016-12-23 15:00:00,100.0,1025.0,272.47,mist,170.0,3.0
2016-12-23 16:00:00,100.0,1025.0,273.53,mist,190.0,4.0
2016-12-23 17:00:00,100.0,1024.0,274.26,mist,180.0,4.0
2016-12-23 18:00:00,100.0,1023.0,274.81,haze,180.0,3.0
2016-12-23 19:00:00,100.0,1021.0,275.37,haze,160.0,4.0
2016-12-23 20:00:00,100.0,1019.0,275.15,haze,140.0,2.0
2016-12-23 21:00:00,80.0,1018.0,275.15,haze,150.0,4.0
2016-12-23 22:00:00,100.0,1018.0,275.37,light rain,150.0,3.0
2016-12-23 23:00:00,80.0,1017.0,274.55,light snow,160.0,3.0
2016-12-24 00:00:00,80.0,1016.0,274.55,light rain,150.0,2.0
2016-12-24 01:00:00,100.0,1015.0,274.55,light rain,170.0,4.0
2016-12-24 02:00:00,74.0,1015.0,274.65,drizzle,190.0,4.0
2016-12-24 03:00:00,100.0,1014.0,274.48,moderate rain,200.0,4.0
2016-12-24 04:00:00,93.0,1014.0,274.55,light snow,170.0,4.0
2016-12-24 05:00:00,100.0,1013.0,274.48,light rain,210.0,3.0
2016-12-24 06:00:00,100.0,1013.0,274.48,moderate rain,230.0,3.0
2016-12-24 07:00:00,100.0,1014.0,274.6,fog,240.0,2.0
2016-12-24 08:00:00,93.0,1014.0,274.59,light intensity drizzle,240.0,3.0
2016-12-24 09:00:00,100.0,1016.0,274.6,fog,280.0,3.0
2016-12-24 10:00:00,100.0,1016.0,274.59,fog,270.0,3.0
2016-12-24 11:00:00,100.0,1018.0,275.15,mist,290.0,4.0
2016-12-24 12:00:00,100.0,1019.0,274.93,mist,320.0,4.0
2016-12-24 13:00:00,100.0,1020.0,274.96,mist,320.0,3.0
2016-12-24 14:00:00,100.0,1021.0,274.93,mist,330.0,2.0
2016-12-24 15:00:00,80.0,1022.0,275.15,mist,310.0,3.0
2016-12-24 16:00:00,80.0,1023.0,275.15,mist,0.0,2.0
2016-12-24 17:00:00,80.0,1024.0,275.75,mist,292.0,1.0
2016-12-24 18:00:00,93.0,1024.0,275.76,mist,292.0,1.0
2016-12-24 19:00:00,100.0,1024.0,275.86,mist,292.0,1.0
2016-12-24 20:00:00,93.0,1024.0,275.76,mist,170.0,1.0
2016-12-24 21:00:00,100.0,1025.0,275.6,mist,130.0,1.0
2016-12-24 22:00:00,100.0,1026.0,274.94,overcast clouds,206.0,0.0
2016-12-24 23:00:00,80.0,1025.0,274.93,mist,200.0,2.0
2016-12-25 00:00:00,80.0,1026.0,275.15,mist,130.0,1.0
2016-12-25 01:00:00,80.0,1027.0,274.86,mist,100.0,2.0
2016-12-25 02:00:00,100.0,1028.0,274.93,haze,140.0,2.0
2016-12-25 03:00:00,80.0,1028.0,274.78,haze,150.0,3.0
2016-12-25 04:00:00,100.0,1028.0,274.59,haze,120.0,2.0
2016-12-25 05:00:00,93.0,1029.0,274.25,haze,120.0,1.0
2016-12-25 06:00:00,100.0,1028.0,273.94,mist,120.0,2.0
2016-12-25 07:00:00,86.0,1028.0,274.15,mist,130.0,3.0
2016-12-25 08:00:00,93.0,1029.0,274.15,mist,120.0,2.0
2016-12-25 09:00:00,100.0,1029.0,273.93,mist,120.0,3.0
2016-12-25 10:00:00,80.0,1028.0,274.15,mist,140.0,4.0
2016-12-25 11:00:00,100.0,1029.0,273.95,mist,100.0,5.0
2016-12-25 12:00:00,80.0,1029.0,273.85,mist,130.0,3.0
2016-12-25 13:00:00,86.0,1029.0,273.85,mist,130.0,3.0
2016-12-25 14:00:00,80.0,1030.0,273.85,mist,140.0,3.0
2016-12-25 15:00:00,80.0,1030.0,273.95,mist,100.0,3.0
2016-12-25 16:00:00,86.0,1029.0,273.93,mist,110.0,5.0
2016-12-25 17:00:00,100.0,1028.0,274.15,mist,120.0,6.0
2016-12-25 18:00:00,80.0,1028.0,274.45,mist,100.0,8.0
2016-12-25 19:00:00,74.0,1026.0,274.59,mist,110.0,6.0
2016-12-25 20:00:00,86.0,1026.0,274.6,mist,130.0,7.0
2016-12-25 21:00:00,86.0,1024.0,274.71,mist,100.0,8.0
2016-12-25 22:00:00,80.0,1024.0,274.7,mist,100.0,6.0
2016-12-25 23:00:00,80.0,1023.0,274.75,mist,90.0,6.0
2016-12-26 00:00:00,100.0,1022.0,274.75,light intensity drizzle,100.0,5.0
2016-12-26 01:00:00,100.0,1021.0,275.15,light rain,130.0,7.0
2016-12-26 02:00:00,93.0,1021.0,275.15,light intensity drizzle,110.0,7.0
2016-12-26 03:00:00,100.0,1020.0,275.15,light snow,150.0,5.0
2016-12-26 04:00:00,100.0,1019.0,275.37,fog,130.0,4.0
2016-12-26 05:00:00,100.0,1018.0,276.14,heavy intensity rain,130.0,7.0
2016-12-26 06:00:00,100.0,1016.0,276.59,light rain,130.0,7.0
2016-12-26 07:00:00,100.0,1015.0,277.92,moderate rain,160.0,7.0
2016-12-26 08:00:00,93.0,1013.0,279.79,fog,160.0,9.0
2016-12-26 09:00:00,100.0,1012.0,281.87,fog,180.0,7.0
2016-12-26 10:00:00,100.0,1012.0,283.63,fog,190.0,8.0
2016-12-26 11:00:00,100.0,1013.0,283.58,mist,220.0,5.0
2016-12-26 12:00:00,100.0,1013.0,282.67,mist,210.0,3.0
2016-12-26 13:00:00,100.0,1013.0,282.36,light intensity drizzle,190.0,7.0
2016-12-26 14:00:00,100.0,1013.0,282.03,light intensity drizzle,200.0,6.0
2016-12-26 15:00:00,93.0,1013.0,282.03,light rain,210.0,6.0
2016-12-26 16:00:00,76.0,1013.0,283.04,broken clouds,210.0,6.0
2016-12-26 17:00:00,93.0,1013.0,283.24,overcast clouds,230.0,7.0
2016-12-26 18:00:00,87.0,1012.0,283.88,overcast clouds,230.0,9.0
2016-12-26 19:00:00,76.0,1012.0,284.25,broken clouds,250.0,9.0
2016-12-26 20:00:00,71.0,1012.0,284.03,haze,250.0,9.0
2016-12-26 21:00:00,61.0,1012.0,284.02,haze,250.0,8.0
2016-12-26 22:00:00,61.0,1012.0,283.04,haze,240.0,7.0
2016-12-26 23:00:00,70.0,1013.0,281.25,haze,250.0,7.0
2016-12-27 00:00:00,100.0,1015.0,279.25,haze,270.0,6.0
2016-12-27 01:00:00,74.0,1016.0,277.46,haze,290.0,7.0
2016-12-27 02:00:00,74.0,1017.0,275.48,sky is clear,270.0,9.0
2016-12-27 03:00:00,100.0,1017.0,274.46,haze,270.0,9.0
2016-12-27 04:00:00,100.0,1018.0,273.15,haze,280.0,8.0
2016-12-27 05:00:00,74.0,1018.0,272.75,sky is clear,280.0,9.0
2016-12-27 06:00:00,80.0,1018.0,271.92,sky is clear,280.0,6.0
2016-12-27 07:00:00,100.0,1019.0,271.73,sky is clear,260.0,6.0
2016-12-27 08:00:00,100.0,1019.0,271.34,sky is clear,260.0,6.0
2016-12-27 09:00:00,63.0,1020.0,270.85,sky is clear,260.0,5.0
2016-12-27 10:00:00,86.0,1020.0,270.44,sky is clear,270.0,4.0
2016-12-27 11:00:00,68.0,1019.0,269.92,broken clouds,260.0,3.0
2016-12-27 12:00:00,86.0,1020.0,270.15,broken clouds,280.0,8.0
2016-12-27 13:00:00,68.0,1020.0,269.92,broken clouds,260.0,5.0
2016-12-27 14:00:00,92.0,1021.0,269.59,sky is clear,260.0,5.0
2016-12-27 15:00:00,74.0,1021.0,270.34,few clouds,260.0,6.0
2016-12-27 16:00:00,86.0,1021.0,271.14,scattered clouds,270.0,6.0
2016-12-27 17:00:00,80.0,1021.0,271.63,broken clouds,290.0,7.0
2016-12-27 18:00:00,80.0,1021.0,271.94,overcast clouds,280.0,7.0
2016-12-27 19:00:00,80.0,1020.0,272.04,overcast clouds,290.0,6.0
2016-12-27 20:00:00,86.0,1020.0,272.35,scattered clouds,280.0,6.0
2016-12-27 21:00:00,100.0,1021.0,272.44,broken clouds,290.0,6.0
2016-12-27 22:00:00,86.0,1021.0,272.14,broken clouds,290.0,4.0
2016-12-27 23:00:00,63.0,1021.0,271.86,scattered clouds,270.0,5.0
2016-12-28 00:00:00,92.0,1021.0,271.25,sky is clear,280.0,2.0
2016-12-28 01:00:00,74.0,1021.0,270.63,sky is clear,260.0,3.0
2016-12-28 02:00:00,79.0,1022.0,270.37,sky is clear,250.0,3.0
2016-12-28 03:00:00,100.0,1022.0,269.92,sky is clear,240.0,1.0
2016-12-28 04:00:00,85.0,1022.0,268.94,sky is clear,274.0,6.0
2016-12-28 05:00:00,92.0,1022.0,268.71,sky is clear,276.0,3.0
2016-12-28 06:00:00,100.0,1022.0,267.65,sky is clear,190.0,1.0
2016-12-28 07:00:00,92.0,1022.0,267.32,sky is clear,276.0,3.0
2016-12-28 08:00:00,92.0,1022.0,267.13,sky is clear,150.0,1.0
2016-12-28 09:00:00,92.0,1022.0,267.13,sky is clear,130.0,1.0
2016-12-28 10:00:00,100.0,1020.0,267.23,sky is clear,130.0,3.0
2016-12-28 11:00:00,100.0,1019.0,268.13,sky is clear,150.0,3.0
2016-12-28 12:00:00,100.0,1019.0,269.04,sky is clear,150.0,3.0
2016-12-28 13:00:00,100.0,1018.0,269.34,sky is clear,160.0,4.0
2016-12-28 14:00:00,100.0,1017.0,270.25,sky is clear,160.0,4.0
2016-12-28 15:00:00,92.0,1017.0,271.13,sky is clear,180.0,5.0
2016-12-28 16:00:00,59.0,1017.0,273.31,broken clouds,170.0,4.0
2016-12-28 17:00:00,69.0,1014.0,275.8,sky is clear,180.0,8.0
2016-12-28 18:00:00,65.0,1013.0,278.14,broken clouds,200.0,10.0
2016-12-28 19:00:00,65.0,1012.0,279.45,sky is clear,200.0,9.0
2016-12-28 20:00:00,52.0,1011.0,279.93,sky is clear,200.0,7.0
2016-12-28 21:00:00,95.0,1010.0,279.6,sky is clear,210.0,7.0
2016-12-28 22:00:00,75.0,1009.0,278.94,sky is clear,210.0,6.0
2016-12-28 23:00:00,52.0,1009.0,278.24,overcast clouds,170.0,7.0
2016-12-29 00:00:00,80.0,1009.0,277.37,scattered clouds,230.0,4.0
2016-12-29 01:00:00,80.0,1009.0,277.15,sky is clear,240.0,5.0
2016-12-29 02:00:00,65.0,1009.0,277.14,overcast clouds,220.0,4.0
2016-12-29 03:00:00,93.0,1009.0,276.15,sky is clear,260.0,4.0
2016-12-29 04:00:00,60.0,1009.0,276.14,sky is clear,260.0,5.0
2016-12-29 05:00:00,64.0,1009.0,275.45,sky is clear,250.0,4.0
2016-12-29 06:00:00,64.0,1008.0,274.85,sky is clear,260.0,4.0
2016-12-29 07:00:00,69.0,1008.0,274.55,sky is clear,260.0,4.0
2016-12-29 08:00:00,69.0,1008.0,274.55,sky is clear,250.0,4.0
2016-12-29 09:00:00,69.0,1008.0,274.37,scattered clouds,260.0,5.0
2016-12-29 10:00:00,100.0,1009.0,273.93,sky is clear,270.0,6.0
2016-12-29 11:00:00,100.0,1009.0,273.48,sky is clear,280.0,6.0
2016-12-29 12:00:00,100.0,1010.0,273.04,sky is clear,280.0,6.0
2016-12-29 13:00:00,92.0,1011.0,272.85,sky is clear,280.0,6.0
2016-12-29 14:00:00,92.0,1011.0,272.55,sky is clear,280.0,5.0
2016-12-29 15:00:00,100.0,1011.0,272.84,sky is clear,280.0,6.0
2016-12-29 16:00:00,59.0,1011.0,273.53,few clouds,260.0,7.0
2016-12-29 17:00:00,80.0,1012.0,274.48,overcast clouds,280.0,9.0
2016-12-29 18:00:00,100.0,1012.0,274.56,overcast clouds,290.0,11.0
2016-12-29 19:00:00,64.0,1012.0,273.7,overcast clouds,280.0,14.0
2016-12-29 20:00:00,64.0,1012.0,273.94,light snow,270.0,7.0
2016-12-29 21:00:00,80.0,1013.0,274.15,light snow,280.0,9.0
2016-12-29 22:00:00,74.0,1014.0,274.15,light snow,290.0,8.0
2016-12-29 23:00:00,80.0,1014.0,274.45,light rain,290.0,9.0
2016-12-30 00:00:00,55.0,1014.0,274.55,light snow,270.0,11.0
2016-12-30 01:00:00,55.0,1014.0,274.59,light snow,270.0,11.0
2016-12-30 02:00:00,100.0,1015.0,274.16,light snow,290.0,8.0
2016-12-30 03:00:00,100.0,1015.0,273.93,light snow,300.0,8.0
2016-12-30 04:00:00,55.0,1014.0,273.65,light snow,280.0,10.0
2016-12-30 05:00:00,55.0,1015.0,273.55,light snow,280.0,7.0
2016-12-30 06:00:00,47.0,1015.0,273.24,light snow,280.0,6.0
2016-12-30 07:00:00,47.0,1015.0,272.74,light snow,270.0,7.0
2016-12-30 08:00:00,100.0,1015.0,272.59,light snow,280.0,9.0
2016-12-30 09:00:00,100.0,1016.0,271.94,light snow,300.0,5.0
2016-12-30 10:00:00,86.0,1018.0,271.34,sky is clear,310.0,5.0
2016-12-30 11:00:00,50.0,1017.0,270.54,sky is clear,280.0,6.0
2016-12-30 12:00:00,58.0,1018.0,269.94,sky is clear,280.0,8.0
2016-12-30 13:00:00,79.0,1019.0,269.48,sky is clear,300.0,5.0
2016-12-30 14:00:00,85.0,1019.0,269.25,sky is clear,290.0,4.0
2016-12-30 15:00:00,85.0,1019.0,269.7,sky is clear,270.0,4.0
2016-12-30 16:00:00,79.0,1019.0,270.24,sky is clear,280.0,6.0
2016-12-30 17:00:00,79.0,1019.0,271.25,sky is clear,280.0,5.0
2016-12-30 18:00:00,74.0,1018.0,271.94,sky is clear,280.0,4.0
2016-12-30 19:00:00,100.0,1017.0,272.64,overcast clouds,270.0,3.0
2016-12-30 20:00:00,100.0,1017.0,273.25,scattered clouds,240.0,4.0
2016-12-30 21:00:00,47.0,1017.0,273.65,overcast clouds,240.0,5.0
2016-12-30 22:00:00,100.0,1015.0,273.75,scattered clouds,190.0,3.0
2016-12-30 23:00:00,100.0,1014.0,273.15,broken clouds,200.0,4.0
2016-12-31 00:00:00,80.0,1013.0,272.26,sky is clear,170.0,4.0
2016-12-31 01:00:00,100.0,1012.0,272.36,broken clouds,150.0,3.0
2016-12-31 02:00:00,100.0,1010.0,272.7,sky is clear,190.0,6.0
2016-12-31 03:00:00,74.0,1008.0,273.36,sky is clear,190.0,8.0
2016-12-31 04:00:00,51.0,1008.0,274.13,sky is clear,180.0,6.0
2016-12-31 05:00:00,47.0,1007.0,274.8,sky is clear,170.0,7.0
2016-12-31 06:00:00,47.0,1005.0,275.48,sky is clear,190.0,5.0
2016-12-31 07:00:00,74.0,1003.0,275.71,sky is clear,210.0,10.0
2016-12-31 08:00:00,64.0,1002.0,276.26,sky is clear,220.0,8.0
2016-12-31 09:00:00,44.0,1003.0,276.74,sky is clear,210.0,7.0
2016-12-31 10:00:00,60.0,1002.0,277.14,sky is clear,220.0,10.0
2016-12-31 11:00:00,64.0,1001.0,276.53,sky is clear,230.0,8.0
2016-12-31 12:00:00,48.0,1002.0,276.36,overcast clouds,190.0,6.0
2016-12-31 13:00:00,48.0,1002.0,276.59,broken clouds,200.0,5.0
2016-12-31 14:00:00,64.0,1002.0,276.6,sky is clear,230.0,7.0
2016-12-31 15:00:00,48.0,1002.0,276.55,broken clouds,240.0,6.0
2016-12-31 16:00:00,41.0,1003.0,276.63,broken clouds,220.0,6.0
2016-12-31 17:00:00,64.0,1004.0,277.24,sky is clear,280.0,7.0
2016-12-31 18:00:00,69.0,1005.0,277.15,overcast clouds,290.0,7.0
2016-12-31 19:00:00,69.0,1006.0,276.36,overcast clouds,300.0,6.0
2016-12-31 20:00:00,69.0,1006.0,276.36,overcast clouds,300.0,7.0
2016-12-31 21:00:00,69.0,1007.0,275.37,overcast clouds,300.0,7.0
2016-12-31 22:00:00,69.0,1008.0,274.96,overcast clouds,320.0,5.0
2016-12-31 23:00:00,100.0,1010.0,274.66,overcast clouds,310.0,8.0
2017-01-01 00:00:00,100.0,1011.0,274.06,overcast clouds,300.0,4.0
2017-01-01 01:00:00,50.0,1011.0,272.94,scattered clouds,290.0,4.0
2017-01-01 02:00:00,100.0,1012.0,272.14,sky is clear,270.0,3.0
2017-01-01 03:00:00,63.0,1012.0,270.97,sky is clear,250.0,3.0
2017-01-01 04:00:00,73.0,1014.0,270.14,sky is clear,220.0,1.0
2017-01-01 05:00:00,92.0,1015.0,270.04,sky is clear,290.0,3.0
2017-01-01 06:00:00,74.0,1016.0,269.34,sky is clear,240.0,2.0
2017-01-01 07:00:00,79.0,1016.0,268.34,sky is clear,210.0,1.0
2017-01-01 08:00:00,85.0,1017.0,267.93,mist,247.0,2.0
2017-01-01 09:00:00,92.0,1017.0,267.15,sky is clear,247.0,2.0
2017-01-01 10:00:00,100.0,1018.0,265.93,mist,210.0,3.0
2017-01-01 11:00:00,100.0,1018.0,265.79,mist,210.0,1.0
2017-01-01 12:00:00,100.0,1019.0,266.26,mist,210.0,2.0
2017-01-01 13:00:00,100.0,1019.0,266.06,mist,200.0,2.0
2017-01-01 14:00:00,100.0,1020.0,266.04,mist,200.0,3.0
2017-01-01 15:00:00,79.0,1021.0,267.56,mist,222.0,3.0
2017-01-01 16:00:00,92.0,1020.0,269.94,mist,222.0,3.0
2017-01-01 17:00:00,100.0,1021.0,272.03,haze,200.0,3.0
2017-01-01 18:00:00,74.0,1021.0,274.14,sky is clear,200.0,5.0
2017-01-01 19:00:00,69.0,1020.0,275.45,sky is clear,210.0,2.0
2017-01-01 20:00:00,64.0,1020.0,276.35,sky is clear,210.0,2.0
2017-01-01 21:00:00,59.0,1019.0,277.05,sky is clear,60.0,1.0
2017-01-01 22:00:00,55.0,1019.0,277.15,sky is clear,182.0,1.0
2017-01-01 23:00:00,64.0,1020.0,276.16,sky is clear,94.0,2.0
2017-01-02 00:00:00,100.0,1021.0,273.49,sky is clear,94.0,2.0
2017-01-02 01:00:00,100.0,1021.0,273.16,sky is clear,90.0,2.0
2017-01-02 02:00:00,100.0,1021.0,273.24,broken clouds,100.0,3.0
2017-01-02 03:00:00,100.0,1020.0,272.93,sky is clear,90.0,3.0
2017-01-02 04:00:00,100.0,1021.0,272.83,broken clouds,80.0,3.0
2017-01-02 05:00:00,100.0,1021.0,272.43,sky is clear,80.0,2.0
2017-01-02 06:00:00,79.0,1021.0,271.13,sky is clear,115.0,5.0
2017-01-02 07:00:00,100.0,1020.0,271.12,sky is clear,80.0,2.0
2017-01-02 08:00:00,74.0,1021.0,270.73,sky is clear,107.0,5.0
2017-01-02 09:00:00,100.0,1021.0,270.82,scattered clouds,90.0,2.0
2017-01-02 10:00:00,92.0,1020.0,271.8,sky is clear,80.0,4.0
2017-01-02 11:00:00,92.0,1019.0,271.69,scattered clouds,80.0,4.0
2017-01-02 12:00:00,100.0,1019.0,273.35,overcast clouds,80.0,3.0
2017-01-02 13:00:00,100.0,1020.0,274.05,overcast clouds,90.0,2.0
2017-01-02 14:00:00,80.0,1020.0,274.71,haze,100.0,2.0
2017-01-02 15:00:00,69.0,1020.0,275.25,mist,100.0,3.0
2017-01-02 16:00:00,74.0,1019.0,275.75,haze,80.0,2.0
2017-01-02 17:00:00,100.0,1018.0,276.45,mist,80.0,3.0
2017-01-02 18:00:00,93.0,1018.0,277.15,haze,130.0,2.0
2017-01-02 19:00:00,80.0,1016.0,277.26,light rain,70.0,3.0
2017-01-02 20:00:00,93.0,1016.0,276.78,mist,60.0,3.0
2017-01-02 21:00:00,86.0,1015.0,277.05,moderate rain,80.0,2.0
2017-01-02 22:00:00,100.0,1015.0,276.71,mist,80.0,3.0
2017-01-02 23:00:00,100.0,1015.0,276.65,mist,0.0,1.0
2017-01-03 00:00:00,100.0,1014.0,276.75,drizzle,50.0,2.0
2017-01-03 01:00:00,93.0,1015.0,276.7,light intensity drizzle,80.0,2.0
2017-01-03 02:00:00,100.0,1013.0,276.95,light rain,30.0,3.0
2017-01-03 03:00:00,100.0,1012.0,276.94,light rain,100.0,2.0
2017-01-03 04:00:00,100.0,1013.0,277.15,light intensity drizzle,70.0,1.0
2017-01-03 05:00:00,100.0,1012.0,277.15,light intensity drizzle,100.0,1.0
2017-01-03 06:00:00,93.0,1012.0,277.14,light rain,20.0,2.0
2017-01-03 07:00:00,100.0,1011.0,277.14,light rain,127.0,1.0
2017-01-03 08:00:00,93.0,1010.0,276.92,fog,40.0,2.0
2017-01-03 09:00:00,100.0,1009.0,276.95,fog,350.0,1.0
2017-01-03 10:00:00,100.0,1009.0,276.95,fog,350.0,2.0
2017-01-03 11:00:00,93.0,1009.0,276.92,fog,60.0,1.0
2017-01-03 12:00:00,86.0,1008.0,276.94,fog,10.0,1.0
2017-01-03 13:00:00,100.0,1008.0,277.04,fog,350.0,2.0
2017-01-03 14:00:00,93.0,1008.0,277.14,fog,10.0,2.0
2017-01-03 15:00:00,93.0,1008.0,277.13,fog,350.0,2.0
2017-01-03 16:00:00,87.0,1008.0,277.44,fog,10.0,2.0
2017-01-03 17:00:00,93.0,1008.0,277.75,fog,340.0,4.0
2017-01-03 18:00:00,100.0,1009.0,277.55,fog,290.0,2.0
2017-01-03 19:00:00,100.0,1008.0,277.04,drizzle,330.0,4.0
2017-01-03 20:00:00,100.0,1008.0,276.95,light intensity drizzle,340.0,6.0
2017-01-03 21:00:00,86.0,1008.0,276.59,light rain,320.0,5.0
2017-01-03 22:00:00,100.0,1009.0,276.65,mist,320.0,6.0
2017-01-03 23:00:00,100.0,1010.0,276.26,light rain,310.0,7.0
2017-01-04 00:00:00,100.0,1011.0,275.59,drizzle,320.0,6.0
2017-01-04 01:00:00,80.0,1011.0,275.15,mist,320.0,6.0
2017-01-04 02:00:00,86.0,1011.0,274.55,overcast clouds,300.0,6.0
2017-01-04 03:00:00,100.0,1011.0,273.56,overcast clouds,280.0,8.0
2017-01-04 04:00:00,100.0,1011.0,270.7,overcast clouds,280.0,10.0
2017-01-04 05:00:00,74.0,1012.0,269.85,scattered clouds,270.0,7.0
2017-01-04 06:00:00,85.0,1014.0,268.37,sky is clear,290.0,5.0
2017-01-04 07:00:00,73.0,1013.0,266.14,sky is clear,270.0,6.0
2017-01-04 08:00:00,67.0,1014.0,265.03,sky is clear,280.0,6.0
2017-01-04 09:00:00,67.0,1015.0,263.92,sky is clear,270.0,5.0
2017-01-04 10:00:00,85.0,1016.0,262.8,sky is clear,290.0,7.0
2017-01-04 11:00:00,85.0,1016.0,262.39,sky is clear,300.0,7.0
2017-01-04 12:00:00,78.0,1017.0,262.03,sky is clear,300.0,8.0
2017-01-04 13:00:00,85.0,1017.0,261.85,sky is clear,300.0,5.0
2017-01-04 14:00:00,85.0,1018.0,261.75,scattered clouds,290.0,7.0
2017-01-04 15:00:00,85.0,1018.0,261.65,scattered clouds,290.0,8.0
2017-01-04 16:00:00,85.0,1019.0,262.35,sky is clear,300.0,9.0
2017-01-04 17:00:00,78.0,1019.0,263.25,scattered clouds,290.0,7.0
2017-01-04 18:00:00,72.0,1018.0,264.37,scattered clouds,310.0,8.0
2017-01-04 19:00:00,72.0,1017.0,265.37,sky is clear,270.0,8.0
2017-01-04 20:00:00,67.0,1017.0,265.64,sky is clear,280.0,9.0
2017-01-04 21:00:00,37.0,1017.0,266.25,few clouds,270.0,10.0
